날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2016-01-07,가루비누,"세탁용세제(LG테크),가루형,3.0kg",8175,동래구,8180,동래구,5,0.06%,"8,178"
2016-01-07,간장,오복왕표 0.9ℓ 1병,6250,동래구,6270,동래구,20,0.32%,"6,260"
2016-01-07,고등어,30㎝정도 500g 1마리,4800,동래구,5571,동래구,771,16.06%,"5,186"
2016-01-07,달걀,오경슈퍼란60g정도 10개,2700,동래구,2980,동래구,280,10.37%,"2,840"
2016-01-07,닭고기,육계 1.0㎏,6471,동래구,6500,동래구,29,0.45%,"6,486"
2016-01-07,대파,1.0㎏,3211,동래구,3900,동래구,689,21.46%,"3,556"
2016-01-07,돼지고기,삼겹살 500g,11000,동래구,13900,동래구,2900,26.36%,"12,450"
2016-01-07,두부,500g 판두부(국산포장두부 420g) 1모,4190,동래구,4200,동래구,10,0.24%,"4,195"
2016-01-07,라면,신라면 120g 1봉지,634,동래구,640,동래구,6,0.95%,637
2016-01-07,맥주,하이트 500㎖ 1병,1260,동래구,1350,동래구,90,7.14%,"1,305"
2016-01-07,무,2.0㎏ 1개,1280,동래구,1480,동래구,200,15.62%,"1,380"
2016-01-07,밀가루,백설표 중력분1등2.5㎏,3420,동래구,3430,동래구,10,0.29%,"3,425"
2016-01-07,밀감,100g 정도10개,2480,동래구,25000,동래구,22520,908.06%,"13,740"
2016-01-07,배,600g 정도 신고 10개,21000,동래구,30461,동래구,9461,45.05%,"25,731"
2016-01-07,배추,2.0㎏ 1포기,2000,동래구,2480,동래구,480,24.0%,"2,240"
2016-01-07,부엌용세제,참그린1.4㎏1봉리필용,4300,동래구,6520,동래구,2220,51.63%,"5,410"
2016-01-07,분말커피,맥심 스틱(커피믹스) 모카골드 100T,13850,동래구,14500,동래구,650,4.69%,"14,175"
2016-01-07,사과,300g정도 부사 10개,16928,동래구,23500,동래구,6572,38.82%,"20,214"
2016-01-07,사이다,칠성 PET병 1.5ℓ,2060,동래구,2450,동래구,390,18.93%,"2,255"
2016-01-07,설탕,백설표 정백당 1㎏,1620,동래구,1790,동래구,170,10.49%,"1,705"
2016-01-07,소주,시원소주 360㎖ 1병,1120,동래구,1130,동래구,10,0.89%,"1,125"
2016-01-07,쇠고기,한우등심 1등급 500g,30000,동래구,46500,동래구,16500,55.0%,"38,250"
2016-01-07,식용유,백설표콩기름1.8ℓ,6950,동래구,6950,동래구,0,0.0%,"6,950"
2016-01-07,쌀,정미포장미 20㎏,43800,동래구,44500,동래구,700,1.6%,"44,150"
2016-01-07,양파,1.0㎏-잎없는것,2800,동래구,4220,동래구,1420,50.71%,"3,510"
2016-01-07,우유,부산우유 200㎖ 종이팩,730,동래구,730,동래구,0,0.0%,730
2016-01-07,참기름,오뚜기 320㎖ 1병,6600,동래구,6600,동래구,0,0.0%,"6,600"
2016-01-07,커피크림,동서 500g 리필용,2500,동래구,2570,동래구,70,2.8%,"2,535"
2016-01-07,콜라,코카콜라 PET병 1.8ℓ,2230,동래구,2790,동래구,560,25.11%,"2,510"
2016-01-07,화장지,뽀삐플러스30m×30롤(3겹),13906,동래구,16900,동래구,2994,21.53%,"15,403"
