날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2021-01-07,가루비누,"세탁용세제(LG테크),가루형,3.0kg",7425,해운대구,14850,해운대구,7425,100.0%,"10,150"
2021-01-07,간장,오복왕표 0.9ℓ 1병,6300,해운대구,7250,해운대구,950,15.08%,"6,633"
2021-01-07,갈치,60cm정도 500g 1마리(냉동),14444,해운대구,18181,해운대구,3737,25.87%,"16,839"
2021-01-07,고등어,30㎝정도 500g 1마리,4761,해운대구,5708,해운대구,947,19.89%,"5,186"
2021-01-07,달걀,오경슈퍼란60g정도 10개,2980,해운대구,3180,해운대구,200,6.71%,"3,050"
2021-01-07,닭고기,육계 1.0㎏,5300,해운대구,8112,해운대구,2812,53.06%,"7,046"
2021-01-07,대파,1.0㎏,3228,해운대구,4290,해운대구,1062,32.9%,"3,906"
2021-01-07,돼지고기,삼겹살 500g,9900,해운대구,11950,해운대구,2050,20.71%,"10,583"
2021-01-07,두부,500g 판두부(국산포장두부 420g) 1모,4879,해운대구,5194,해운대구,315,6.46%,"5,015"
2021-01-07,라면,신라면 120g 1봉지,676,해운대구,676,해운대구,0,0.0%,676
2021-01-07,맥주,하이트 500㎖ 1병,1410,해운대구,1540,해운대구,130,9.22%,"1,463"
2021-01-07,무,2.0㎏ 1개,1671,해운대구,3816,해운대구,2145,128.37%,"2,419"
2021-01-07,밀가루,백설표 중력분1등2.5㎏,3080,해운대구,3516,해운대구,436,14.16%,"3,229"
2021-01-07,밀감,100g 정도10개,2495,해운대구,4996,해운대구,2501,100.24%,"3,374"
2021-01-07,배,600g 정도 신고 10개,29985,해운대구,42813,해운대구,12828,42.78%,"35,921"
2021-01-07,배추,2.0㎏ 1포기,1895,해운대구,2283,해운대구,388,20.47%,"2,126"
2021-01-07,부엌용세제,참그린1.4㎏1봉리필용,2893,해운대구,3950,해운대구,1057,36.54%,"3,330"
2021-01-07,분말커피,맥심 스틱(커피믹스) 모카골드 100T,13500,해운대구,13900,해운대구,400,2.96%,"13,733"
2021-01-07,사과,300g정도 부사 10개,11111,해운대구,28781,해운대구,17670,159.03%,"18,769"
2021-01-07,사이다,칠성 PET병 1.5ℓ,2200,해운대구,2590,해운대구,390,17.73%,"2,369"
2021-01-07,설탕,백설표 정백당 1㎏,1630,해운대구,1790,해운대구,160,9.82%,"1,700"
2021-01-07,소주,시원소주 360㎖ 1병,1190,해운대구,1250,해운대구,60,5.04%,"1,213"
2021-01-07,쇠고기,한우등심 1등급 500g,44400,해운대구,79950,해운대구,35550,80.07%,"63,117"
2021-01-07,식용유,백설표콩기름1.8ℓ,4780,해운대구,7800,해운대구,3020,63.18%,"6,353"
2021-01-07,쌀,정미포장미 20㎏,58900,해운대구,69900,해운대구,11000,18.68%,"65,600"
2021-01-07,양파,1.0㎏-잎없는것,2142,해운대구,3126,해운대구,984,45.94%,"2,624"
2021-01-07,오징어,25cm정도 500g 2마리(냉동),9049,해운대구,9666,해운대구,617,6.82%,"9,272"
2021-01-07,우유,부산우유 200㎖ 종이팩,796,해운대구,800,해운대구,4,0.5%,799
2021-01-07,참기름,오뚜기 320㎖ 1병,6980,해운대구,8980,해운대구,2000,28.65%,"8,150"
2021-01-07,커피크림,동서 500g 리필용,2350,해운대구,2550,해운대구,200,8.51%,"2,465"
2021-01-07,화장지,뽀삐플러스30m×30롤(3겹),9831,해운대구,18900,해운대구,9069,92.25%,"15,768"
