날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2021-01-07,가루비누,"세탁용세제(LG테크),가루형,3.0kg",7425,남구,8175,남구,750,10.1%,"7,800"
2021-01-07,간장,오복왕표 0.9ℓ 1병,6300,남구,6300,남구,0,0.0%,"6,300"
2021-01-07,갈치,60cm정도 500g 1마리(냉동),11519,남구,13906,남구,2387,20.72%,"12,713"
2021-01-07,고등어,30㎝정도 500g 1마리,4422,남구,4603,남구,181,4.09%,"4,513"
2021-01-07,달걀,오경슈퍼란60g정도 10개,2980,남구,2990,남구,10,0.34%,"2,985"
2021-01-07,닭고기,육계 1.0㎏,5495,남구,7725,남구,2230,40.58%,"6,610"
2021-01-07,대파,1.0㎏,3999,남구,5047,남구,1048,26.21%,"4,523"
2021-01-07,돼지고기,삼겹살 500g,10450,남구,15900,남구,5450,52.15%,"13,175"
2021-01-07,두부,500g 판두부(국산포장두부 420g) 1모,4531,남구,4531,남구,0,0.0%,"4,531"
2021-01-07,라면,신라면 120g 1봉지,676,남구,676,남구,0,0.0%,676
2021-01-07,맥주,하이트 500㎖ 1병,1410,남구,1540,남구,130,9.22%,"1,475"
2021-01-07,무,2.0㎏ 1개,2862,남구,3160,남구,298,10.41%,"3,011"
2021-01-07,밀가루,백설표 중력분1등2.5㎏,3080,남구,3090,남구,10,0.32%,"3,085"
2021-01-07,밀감,100g 정도10개,2500,남구,3425,남구,925,37.0%,"2,963"
2021-01-07,배,600g 정도 신고 10개,35400,남구,53652,남구,18252,51.56%,"44,526"
2021-01-07,배추,2.0㎏ 1포기,1474,남구,2980,남구,1506,102.17%,"2,227"
2021-01-07,부엌용세제,참그린1.4㎏1봉리필용,3950,남구,6930,남구,2980,75.44%,"5,440"
2021-01-07,분말커피,맥심 스틱(커피믹스) 모카골드 100T,13500,남구,13900,남구,400,2.96%,"13,700"
2021-01-07,사과,300g정도 부사 10개,27213,남구,27428,남구,215,0.79%,"27,321"
2021-01-07,사이다,칠성 PET병 1.5ℓ,1816,남구,2590,남구,774,42.62%,"2,203"
2021-01-07,설탕,백설표 정백당 1㎏,1680,남구,1790,남구,110,6.55%,"1,735"
2021-01-07,소주,시원소주 360㎖ 1병,1190,남구,1250,남구,60,5.04%,"1,220"
2021-01-07,쇠고기,한우등심 1등급 500g,56500,남구,56950,남구,450,0.8%,"56,725"
2021-01-07,식용유,백설표콩기름1.8ℓ,4788,남구,6950,남구,2162,45.15%,"5,869"
2021-01-07,쌀,정미포장미 20㎏,58900,남구,58900,남구,0,0.0%,"58,900"
2021-01-07,양파,1.0㎏-잎없는것,2211,남구,2842,남구,631,28.54%,"2,527"
2021-01-07,오징어,25cm정도 500g 2마리(냉동),9291,남구,10321,남구,1030,11.09%,"9,806"
2021-01-07,우유,부산우유 200㎖ 종이팩,796,남구,796,남구,0,0.0%,796
2021-01-07,참기름,오뚜기 320㎖ 1병,8490,남구,8980,남구,490,5.77%,"8,735"
2021-01-07,커피크림,동서 500g 리필용,2550,남구,3290,남구,740,29.02%,"2,920"
2021-01-07,콜라,코카콜라 PET병 1.8ℓ,2780,남구,3390,남구,610,21.94%,"3,085"
