날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2021-01-07,가루비누,"세탁용세제(LG테크),가루형,3.0kg",7440,동래구,10125,동래구,2685,36.09%,"8,783"
2021-01-07,간장,오복왕표 0.9ℓ 1병,6350,동래구,6900,동래구,550,8.66%,"6,625"
2021-01-07,갈치,60cm정도 500g 1마리(냉동),15800,동래구,16600,동래구,800,5.06%,"16,200"
2021-01-07,고등어,30㎝정도 500g 1마리,4000,동래구,4900,동래구,900,22.5%,"4,450"
2021-01-07,달걀,오경슈퍼란60g정도 10개,2980,동래구,3180,동래구,200,6.71%,"3,080"
2021-01-07,닭고기,육계 1.0㎏,6280,동래구,8100,동래구,1820,28.98%,"7,190"
2021-01-07,대파,1.0㎏,4600,동래구,6414,동래구,1814,39.43%,"5,507"
2021-01-07,돼지고기,삼겹살 500g,6900,동래구,8000,동래구,1100,15.94%,"7,450"
2021-01-07,두부,500g 판두부(국산포장두부 420g) 1모,4550,동래구,5194,동래구,644,14.15%,"4,872"
2021-01-07,라면,신라면 120g 1봉지,676,동래구,676,동래구,0,0.0%,676
2021-01-07,맥주,하이트 500㎖ 1병,1410,동래구,1450,동래구,40,2.84%,"1,430"
2021-01-07,무,2.0㎏ 1개,1680,동래구,1990,동래구,310,18.45%,"1,835"
2021-01-07,밀가루,백설표 중력분1등2.5㎏,3080,동래구,3430,동래구,350,11.36%,"3,255"
2021-01-07,밀감,100g 정도10개,2163,동래구,2800,동래구,637,29.45%,"2,482"
2021-01-07,배,600g 정도 신고 10개,46035,동래구,47900,동래구,1865,4.05%,"46,968"
2021-01-07,배추,2.0㎏ 1포기,1500,동래구,2490,동래구,990,66.0%,"1,995"
2021-01-07,부엌용세제,참그린1.4㎏1봉리필용,4900,동래구,6930,동래구,2030,41.43%,"5,915"
2021-01-07,분말커피,맥심 스틱(커피믹스) 모카골드 100T,13780,동래구,13850,동래구,70,0.51%,"13,815"
2021-01-07,사과,300g정도 부사 10개,14100,동래구,26290,동래구,12190,86.45%,"20,195"
2021-01-07,사이다,칠성 PET병 1.5ℓ,2320,동래구,2450,동래구,130,5.6%,"2,385"
2021-01-07,설탕,백설표 정백당 1㎏,1580,동래구,1790,동래구,210,13.29%,"1,685"
2021-01-07,소주,시원소주 360㎖ 1병,1190,동래구,1190,동래구,0,0.0%,"1,190"
2021-01-07,쇠고기,한우등심 1등급 500g,49000,동래구,57000,동래구,8000,16.33%,"53,000"
2021-01-07,식용유,백설표콩기름1.8ℓ,6950,동래구,6950,동래구,0,0.0%,"6,950"
2021-01-07,쌀,정미포장미 20㎏,57900,동래구,62000,동래구,4100,7.08%,"59,950"
2021-01-07,양파,1.0㎏-잎없는것,2500,동래구,3417,동래구,917,36.68%,"2,959"
2021-01-07,오징어,25cm정도 500g 2마리(냉동),5500,동래구,9142,동래구,3642,66.22%,"7,321"
2021-01-07,우유,부산우유 200㎖ 종이팩,796,동래구,796,동래구,0,0.0%,796
2021-01-07,참기름,오뚜기 320㎖ 1병,6600,동래구,7980,동래구,1380,20.91%,"7,290"
2021-01-07,커피크림,동서 500g 리필용,2500,동래구,2550,동래구,50,2.0%,"2,525"
2021-01-07,콜라,코카콜라 PET병 1.8ℓ,3300,동래구,3300,동래구,0,0.0%,"3,300"
2021-01-07,화장지,뽀삐플러스30m×30롤(3겹),13906,동래구,15800,동래구,1894,13.62%,"14,853"
