날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2020-01-09,가루비누,"세탁용세제(LG테크),가루형,3.0kg",7766,사상구,10425,사상구,2659,34.24%,"9,096"
2020-01-09,간장,오복왕표 0.9ℓ 1병,11900,사상구,11900,사상구,0,0.0%,"11,900"
2020-01-09,갈치,60cm정도 500g 1마리(냉동),8000,사상구,8500,사상구,500,6.25%,"8,250"
2020-01-09,고등어,30㎝정도 500g 1마리,4154,사상구,6218,사상구,2064,49.69%,"5,186"
2020-01-09,달걀,오경슈퍼란60g정도 10개,2890,사상구,2920,사상구,30,1.04%,"2,905"
2020-01-09,닭고기,육계 1.0㎏,7990,사상구,8880,사상구,890,11.14%,"8,435"
2020-01-09,대파,1.0㎏,3225,사상구,3490,사상구,265,8.22%,"3,358"
2020-01-09,돼지고기,삼겹살 500g,7450,사상구,8400,사상구,950,12.75%,"7,925"
2020-01-09,두부,500g 판두부(국산포장두부 420g) 1모,4415,사상구,4531,사상구,116,2.63%,"4,473"
2020-01-09,라면,신라면 120g 1봉지,676,사상구,3380,사상구,2704,400.0%,"2,028"
2020-01-09,맥주,하이트 500㎖ 1병,1400,사상구,1410,사상구,10,0.71%,"1,405"
2020-01-09,무,2.0㎏ 1개,3322,사상구,5760,사상구,2438,73.39%,"4,541"
2020-01-09,밀가루,백설표 중력분1등2.5㎏,2690,사상구,3080,사상구,390,14.5%,"2,885"
2020-01-09,밀감,100g 정도10개,2250,사상구,2800,사상구,550,24.44%,"2,525"
2020-01-09,배,600g 정도 신고 10개,19800,사상구,27835,사상구,8035,40.58%,"23,818"
2020-01-09,배추,2.0㎏ 1포기,2392,사상구,3000,사상구,608,25.42%,"2,696"
2020-01-09,부엌용세제,참그린1.4㎏1봉리필용,3705,사상구,6930,사상구,3225,87.04%,"5,318"
2020-01-09,분말커피,맥심 스틱(커피믹스) 모카골드 100T,10900,사상구,14800,사상구,3900,35.78%,"12,850"
2020-01-09,사과,300g정도 부사 10개,9540,사상구,15136,사상구,5596,58.66%,"12,338"
2020-01-09,사이다,칠성 PET병 1.5ℓ,1816,사상구,1824,사상구,8,0.44%,"1,820"
2020-01-09,설탕,백설표 정백당 1㎏,1580,사상구,1680,사상구,100,6.33%,"1,630"
2020-01-09,소주,시원소주 360㎖ 1병,1190,사상구,1380,사상구,190,15.97%,"1,285"
2020-01-09,쇠고기,한우등심 1등급 500g,40335,사상구,49950,사상구,9615,23.84%,"45,143"
2020-01-09,식용유,백설표콩기름1.8ℓ,5980,사상구,6980,사상구,1000,16.72%,"6,480"
2020-01-09,쌀,정미포장미 20㎏,49800,사상구,55880,사상구,6080,12.21%,"52,840"
2020-01-09,양파,1.0㎏-잎없는것,1655,사상구,1661,사상구,6,0.36%,"1,658"
2020-01-09,오징어,25cm정도 500g 2마리(냉동),8450,사상구,9350,사상구,900,10.65%,"8,900"
2020-01-09,우유,부산우유 200㎖ 종이팩,796,사상구,796,사상구,0,0.0%,796
2020-01-09,참기름,오뚜기 320㎖ 1병,7980,사상구,7980,사상구,0,0.0%,"7,980"
2020-01-09,커피크림,동서 500g 리필용,2550,사상구,3290,사상구,740,29.02%,"2,920"
2020-01-09,콜라,코카콜라 PET병 1.8ℓ,2490,사상구,2490,사상구,0,0.0%,"2,490"
2020-01-09,화장지,뽀삐플러스30m×30롤(3겹),16500,사상구,19900,사상구,3400,20.61%,"18,200"
