날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2020-01-09,가루비누,"세탁용세제(LG테크),가루형,3.0kg",7425,북구,8900,북구,1475,19.87%,"8,163"
2020-01-09,간장,오복왕표 0.9ℓ 1병,5200,북구,6350,북구,1150,22.12%,"5,775"
2020-01-09,갈치,60cm정도 500g 1마리(냉동),4000,북구,9900,북구,5900,147.5%,"6,950"
2020-01-09,달걀,오경슈퍼란60g정도 10개,2500,북구,2980,북구,480,19.2%,"2,740"
2020-01-09,닭고기,육계 1.0㎏,5980,북구,7900,북구,1920,32.11%,"6,940"
2020-01-09,대파,1.0㎏,2890,북구,3512,북구,622,21.52%,"3,201"
2020-01-09,돼지고기,삼겹살 500g,7900,북구,8400,북구,500,6.33%,"8,150"
2020-01-09,두부,500g 판두부(국산포장두부 420g) 1모,1500,북구,4531,북구,3031,202.07%,"3,016"
2020-01-09,라면,신라면 120g 1봉지,676,북구,680,북구,4,0.59%,678
2020-01-09,맥주,하이트 500㎖ 1병,1440,북구,1460,북구,20,1.39%,"1,450"
2020-01-09,무,2.0㎏ 1개,3980,북구,4800,북구,820,20.6%,"4,390"
2020-01-09,밀가루,백설표 중력분1등2.5㎏,3430,북구,3500,북구,70,2.04%,"3,465"
2020-01-09,밀감,100g 정도10개,2480,북구,2850,북구,370,14.92%,"2,665"
2020-01-09,배,600g 정도 신고 10개,16000,북구,25480,북구,9480,59.25%,"20,740"
2020-01-09,배추,2.0㎏ 1포기,3480,북구,4980,북구,1500,43.1%,"4,230"
2020-01-09,부엌용세제,참그린1.4㎏1봉리필용,3136,북구,3280,북구,144,4.59%,"3,208"
2020-01-09,분말커피,맥심 스틱(커피믹스) 모카골드 100T,13780,북구,13850,북구,70,0.51%,"13,815"
2020-01-09,사과,300g정도 부사 10개,14500,북구,21173,북구,6673,46.02%,"17,837"
2020-01-09,사이다,칠성 PET병 1.5ℓ,2316,북구,2450,북구,134,5.79%,"2,383"
2020-01-09,설탕,백설표 정백당 1㎏,1580,북구,1630,북구,50,3.16%,"1,605"
2020-01-09,소주,시원소주 360㎖ 1병,1190,북구,1260,북구,70,5.88%,"1,225"
2020-01-09,쇠고기,한우등심 1등급 500g,46500,북구,53000,북구,6500,13.98%,"49,750"
2020-01-09,식용유,백설표콩기름1.8ℓ,4980,북구,4980,북구,0,0.0%,"4,980"
2020-01-09,쌀,정미포장미 20㎏,49500,북구,54000,북구,4500,9.09%,"51,750"
2020-01-09,양파,1.0㎏-잎없는것,1853,북구,2190,북구,337,18.19%,"2,022"
2020-01-09,오징어,25cm정도 500g 2마리(냉동),7000,북구,9000,북구,2000,28.57%,"8,000"
2020-01-09,우유,부산우유 200㎖ 종이팩,796,북구,800,북구,4,0.5%,798
2020-01-09,참기름,오뚜기 320㎖ 1병,6900,북구,6980,북구,80,1.16%,"6,940"
2020-01-09,커피크림,동서 500g 리필용,2500,북구,2500,북구,0,0.0%,"2,500"
2020-01-09,콜라,코카콜라 PET병 1.8ℓ,2500,북구,3130,북구,630,25.2%,"2,815"
2020-01-09,화장지,뽀삐플러스30m×30롤(3겹),13900,북구,13906,북구,6,0.04%,"13,903"
