날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2020-01-09,가루비누,"세탁용세제(LG테크),가루형,3.0kg",6712,남구,8175,남구,1463,21.8%,"7,444"
2020-01-09,간장,오복왕표 0.9ℓ 1병,6300,남구,6300,남구,0,0.0%,"6,300"
2020-01-09,갈치,60cm정도 500g 1마리(냉동),6250,남구,6980,남구,730,11.68%,"6,615"
2020-01-09,고등어,30㎝정도 500g 1마리,4983,남구,5471,남구,488,9.79%,"5,227"
2020-01-09,달걀,오경슈퍼란60g정도 10개,2690,남구,2980,남구,290,10.78%,"2,835"
2020-01-09,닭고기,육계 1.0㎏,5280,남구,5495,남구,215,4.07%,"5,388"
2020-01-09,대파,1.0㎏,3490,남구,3873,남구,383,10.97%,"3,682"
2020-01-09,돼지고기,삼겹살 500g,7450,남구,12400,남구,4950,66.44%,"9,925"
2020-01-09,두부,500g 판두부(국산포장두부 420g) 1모,4531,남구,4531,남구,0,0.0%,"4,531"
2020-01-09,라면,신라면 120g 1봉지,676,남구,676,남구,0,0.0%,676
2020-01-09,맥주,하이트 500㎖ 1병,1410,남구,1540,남구,130,9.22%,"1,475"
2020-01-09,무,2.0㎏ 1개,3873,남구,5760,남구,1887,48.72%,"4,817"
2020-01-09,밀가루,백설표 중력분1등2.5㎏,3080,남구,3290,남구,210,6.82%,"3,185"
2020-01-09,밀감,100g 정도10개,3140,남구,3660,남구,520,16.56%,"3,400"
2020-01-09,배,600g 정도 신고 10개,19475,남구,38431,남구,18956,97.34%,"28,953"
2020-01-09,배추,2.0㎏ 1포기,1993,남구,3280,남구,1287,64.58%,"2,637"
2020-01-09,부엌용세제,참그린1.4㎏1봉리필용,3900,남구,6930,남구,3030,77.69%,"5,415"
2020-01-09,분말커피,맥심 스틱(커피믹스) 모카골드 100T,13500,남구,13990,남구,490,3.63%,"13,745"
2020-01-09,사과,300g정도 부사 10개,12666,남구,21907,남구,9241,72.96%,"17,287"
2020-01-09,사이다,칠성 PET병 1.5ℓ,1816,남구,2690,남구,874,48.13%,"2,253"
2020-01-09,설탕,백설표 정백당 1㎏,1580,남구,1680,남구,100,6.33%,"1,630"
2020-01-09,소주,시원소주 360㎖ 1병,1190,남구,1250,남구,60,5.04%,"1,220"
2020-01-09,쇠고기,한우등심 1등급 500g,49450,남구,63500,남구,14050,28.41%,"56,475"
2020-01-09,식용유,백설표콩기름1.8ℓ,5980,남구,7140,남구,1160,19.4%,"6,560"
2020-01-09,쌀,정미포장미 20㎏,49800,남구,49900,남구,100,0.2%,"49,850"
2020-01-09,양파,1.0㎏-잎없는것,1661,남구,1752,남구,91,5.48%,"1,707"
2020-01-09,오징어,25cm정도 500g 2마리(냉동),6250,남구,6341,남구,91,1.46%,"6,296"
2020-01-09,우유,부산우유 200㎖ 종이팩,796,남구,796,남구,0,0.0%,796
2020-01-09,참기름,오뚜기 320㎖ 1병,7980,남구,7980,남구,0,0.0%,"7,980"
2020-01-09,커피크림,동서 500g 리필용,2550,남구,3290,남구,740,29.02%,"2,920"
2020-01-09,콜라,코카콜라 PET병 1.8ℓ,2490,남구,2490,남구,0,0.0%,"2,490"
2020-01-09,화장지,뽀삐플러스30m×30롤(3겹),17900,남구,18573,남구,673,3.76%,"18,237"
