날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2019-01-10,가루비누,"세탁용세제(LG테크),가루형,3.0kg",7860,사상구,8175,사상구,315,4.01%,"8,018"
2019-01-10,간장,오복왕표 0.9ℓ 1병,11900,사상구,11900,사상구,0,0.0%,"11,900"
2019-01-10,고등어,30㎝정도 500g 1마리,5813,사상구,6950,사상구,1137,19.56%,"6,382"
2019-01-10,달걀,오경슈퍼란60g정도 10개,2580,사상구,2690,사상구,110,4.26%,"2,635"
2019-01-10,닭고기,육계 1.0㎏,7990,사상구,9180,사상구,1190,14.89%,"8,585"
2019-01-10,대파,1.0㎏,3290,사상구,4257,사상구,967,29.39%,"3,774"
2019-01-10,돼지고기,삼겹살 500g,7450,사상구,8250,사상구,800,10.74%,"7,850"
2019-01-10,두부,500g 판두부(국산포장두부 420g) 1모,4253,사상구,4253,사상구,0,0.0%,"4,253"
2019-01-10,라면,신라면 120g 1봉지,676,사상구,676,사상구,0,0.0%,676
2019-01-10,맥주,하이트 500㎖ 1병,1400,사상구,1410,사상구,10,0.71%,"1,405"
2019-01-10,무,2.0㎏ 1개,1318,사상구,1478,사상구,160,12.14%,"1,398"
2019-01-10,밀가루,백설표 중력분1등2.5㎏,2450,사상구,3080,사상구,630,25.71%,"2,765"
2019-01-10,밀감,100g 정도10개,2980,사상구,3000,사상구,20,0.67%,"2,990"
2019-01-10,배,600g 정도 신고 10개,30837,사상구,31080,사상구,243,0.79%,"30,959"
2019-01-10,배추,2.0㎏ 1포기,2480,사상구,3047,사상구,567,22.86%,"2,764"
2019-01-10,부엌용세제,참그린1.4㎏1봉리필용,4003,사상구,6562,사상구,2559,63.93%,"5,283"
2019-01-10,분말커피,맥심 스틱(커피믹스) 모카골드 100T,14800,사상구,14900,사상구,100,0.68%,"14,850"
2019-01-10,사과,300g정도 부사 10개,11910,사상구,17690,사상구,5780,48.53%,"14,800"
2019-01-10,사이다,칠성 PET병 1.5ℓ,1649,사상구,2450,사상구,801,48.57%,"2,050"
2019-01-10,설탕,백설표 정백당 1㎏,1580,사상구,1680,사상구,100,6.33%,"1,630"
2019-01-10,소주,시원소주 360㎖ 1병,1190,사상구,1380,사상구,190,15.97%,"1,285"
2019-01-10,쇠고기,한우등심 1등급 500g,47450,사상구,57500,사상구,10050,21.18%,"52,475"
2019-01-10,식용유,백설표콩기름1.8ℓ,5040,사상구,6950,사상구,1910,37.9%,"5,995"
2019-01-10,쌀,정미포장미 20㎏,51900,사상구,51990,사상구,90,0.17%,"51,945"
2019-01-10,양파,1.0㎏-잎없는것,1390,사상구,1772,사상구,382,27.48%,"1,581"
2019-01-10,우유,부산우유 200㎖ 종이팩,730,사상구,730,사상구,0,0.0%,730
2019-01-10,참기름,오뚜기 320㎖ 1병,7250,사상구,7290,사상구,40,0.55%,"7,270"
2019-01-10,커피크림,동서 500g 리필용,2550,사상구,3290,사상구,740,29.02%,"2,920"
2019-01-10,콜라,코카콜라 PET병 1.8ℓ,2480,사상구,3130,사상구,650,26.21%,"2,805"
2019-01-10,화장지,뽀삐플러스30m×30롤(3겹),14900,사상구,19900,사상구,5000,33.56%,"17,400"
