날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2019-01-10,우유,부산우유 200㎖ 종이팩,730,사상구,730,사상구,0,0.0%,730
2019-01-10,참기름,오뚜기 320㎖ 1병,7250,사상구,7290,사상구,40,0.55%,"7,270"
2019-01-10,커피크림,동서 500g 리필용,2550,사상구,3290,사상구,740,29.02%,"2,920"
2019-01-10,콜라,코카콜라 PET병 1.8ℓ,2480,사상구,3130,사상구,650,26.21%,"2,805"
2019-01-10,화장지,뽀삐플러스30m×30롤(3겹),14900,사상구,19900,사상구,5000,33.56%,"17,400"
2019-04-04,가루비누,"세탁용세제(LG테크),가루형,3.0kg",7200,사상구,8175,사상구,975,13.54%,"7,688"
2019-04-04,간장,오복왕표 0.9ℓ 1병,11900,사상구,11900,사상구,0,0.0%,"11,900"
2019-04-04,고등어,30㎝정도 500g 1마리,5813,사상구,6650,사상구,837,14.4%,"6,232"
2019-04-04,달걀,오경슈퍼란60g정도 10개,2406,사상구,2690,사상구,284,11.8%,"2,548"
2019-04-04,닭고기,육계 1.0㎏,8580,사상구,8990,사상구,410,4.78%,"8,785"
2019-04-04,대파,1.0㎏,1828,사상구,2300,사상구,472,25.82%,"2,064"
2019-04-04,돼지고기,삼겹살 500g,7450,사상구,8400,사상구,950,12.75%,"7,925"
2019-04-04,두부,500g 판두부(국산포장두부 420g) 1모,4415,사상구,4415,사상구,0,0.0%,"4,415"
2019-04-04,라면,신라면 120g 1봉지,676,사상구,676,사상구,0,0.0%,676
2019-04-04,맥주,하이트 500㎖ 1병,1400,사상구,1410,사상구,10,0.71%,"1,405"
2019-04-04,무,2.0㎏ 1개,1675,사상구,2048,사상구,373,22.27%,"1,862"
2019-04-04,밀가루,백설표 중력분1등2.5㎏,2590,사상구,3080,사상구,490,18.92%,"2,835"
2019-04-04,밀감,100g 정도10개,6180,사상구,6660,사상구,480,7.77%,"6,420"
2019-04-04,배,600g 정도 신고 10개,20520,사상구,30837,사상구,10317,50.28%,"25,679"
2019-04-04,배추,2.0㎏ 1포기,2624,사상구,2929,사상구,305,11.62%,"2,777"
2019-04-04,부엌용세제,참그린1.4㎏1봉리필용,4059,사상구,6562,사상구,2503,61.67%,"5,311"
2019-04-04,분말커피,맥심 스틱(커피믹스) 모카골드 100T,14800,사상구,14900,사상구,100,0.68%,"14,850"
2019-04-04,사과,300g정도 부사 10개,12666,사상구,16204,사상구,3538,27.93%,"14,435"
2019-04-04,사이다,칠성 PET병 1.5ℓ,1816,사상구,2690,사상구,874,48.13%,"2,253"
2019-04-04,설탕,백설표 정백당 1㎏,1680,사상구,1680,사상구,0,0.0%,"1,680"
2019-04-04,소주,시원소주 360㎖ 1병,1190,사상구,1380,사상구,190,15.97%,"1,285"
2019-04-04,쇠고기,한우등심 1등급 500g,47450,사상구,59000,사상구,11550,24.34%,"53,225"
2019-04-04,식용유,백설표콩기름1.8ℓ,6950,사상구,7188,사상구,238,3.42%,"7,069"
2019-04-04,쌀,정미포장미 20㎏,49900,사상구,51990,사상구,2090,4.19%,"50,945"
2019-04-04,양파,1.0㎏-잎없는것,1655,사상구,1993,사상구,338,20.42%,"1,824"
2019-04-04,우유,부산우유 200㎖ 종이팩,796,사상구,796,사상구,0,0.0%,796
2019-04-04,참기름,오뚜기 320㎖ 1병,7250,사상구,7290,사상구,40,0.55%,"7,270"
2019-04-04,커피크림,동서 500g 리필용,2550,사상구,3290,사상구,740,29.02%,"2,920"
2019-04-04,콜라,코카콜라 PET병 1.8ℓ,3130,사상구,3828,사상구,698,22.3%,"3,479"
2019-04-04,화장지,뽀삐플러스30m×30롤(3겹),16900,사상구,19900,사상구,3000,17.75%,"18,400"
2019-07-11,가루비누,"세탁용세제(LG테크),가루형,3.0kg",7425,사상구,11925,사상구,4500,60.61%,"9,675"
2019-07-11,간장,오복왕표 0.9ℓ 1병,11900,사상구,11900,사상구,0,0.0%,"11,900"
2019-07-11,갈치,60cm정도 500g 1마리(냉동),8176,사상구,11940,사상구,3764,46.04%,"10,058"
2019-07-11,고등어,30㎝정도 500g 1마리,5813,사상구,6650,사상구,837,14.4%,"6,232"
2019-07-11,달걀,오경슈퍼란60g정도 10개,2690,사상구,2780,사상구,90,3.35%,"2,735"
2019-07-11,닭고기,육계 1.0㎏,7990,사상구,9333,사상구,1343,16.81%,"8,662"
2019-07-11,대파,1.0㎏,2900,사상구,4114,사상구,1214,41.86%,"3,507"
2019-07-11,돼지고기,삼겹살 500g,8400,사상구,8450,사상구,50,0.6%,"8,425"
2019-07-11,두부,500g 판두부(국산포장두부 420g) 1모,4100,사상구,4415,사상구,315,7.68%,"4,258"
2019-07-11,라면,신라면 120g 1봉지,676,사상구,3080,사상구,2404,355.62%,"1,878"
2019-07-11,맥주,하이트 500㎖ 1병,1400,사상구,1410,사상구,10,0.71%,"1,405"
2019-07-11,무,2.0㎏ 1개,1573,사상구,1655,사상구,82,5.21%,"1,614"
2019-07-11,밀가루,백설표 중력분1등2.5㎏,3080,사상구,3090,사상구,10,0.32%,"3,085"
2019-07-11,밀감,100g 정도10개,9992,사상구,10580,사상구,588,5.88%,"10,286"
2019-07-11,배,600g 정도 신고 10개,30837,사상구,46440,사상구,15603,50.6%,"38,639"
2019-07-11,배추,2.0㎏ 1포기,2929,사상구,3153,사상구,224,7.65%,"3,041"
2019-07-11,부엌용세제,참그린1.4㎏1봉리필용,3900,사상구,4269,사상구,369,9.46%,"4,085"
2019-07-11,분말커피,맥심 스틱(커피믹스) 모카골드 100T,14800,사상구,14990,사상구,190,1.28%,"14,895"
2019-07-11,사과,300g정도 부사 10개,14970,사상구,16337,사상구,1367,9.13%,"15,654"
2019-07-11,사이다,칠성 PET병 1.5ℓ,1799,사상구,1824,사상구,25,1.39%,"1,812"
2019-07-11,설탕,백설표 정백당 1㎏,1630,사상구,1680,사상구,50,3.07%,"1,655"
2019-07-11,소주,시원소주 360㎖ 1병,1190,사상구,1380,사상구,190,15.97%,"1,285"
2019-07-11,쇠고기,한우등심 1등급 500g,47450,사상구,49835,사상구,2385,5.03%,"48,643"
2019-07-11,식용유,백설표콩기름1.8ℓ,6950,사상구,7188,사상구,238,3.42%,"7,069"
2019-07-11,쌀,정미포장미 20㎏,49990,사상구,51990,사상구,2000,4.0%,"50,990"
2019-07-11,양파,1.0㎏-잎없는것,1377,사상구,1438,사상구,61,4.43%,"1,408"
2019-07-11,오징어,25cm정도 500g 2마리(냉동),7960,사상구,8305,사상구,345,4.33%,"8,133"
2019-07-11,우유,부산우유 200㎖ 종이팩,796,사상구,796,사상구,0,0.0%,796
2019-07-11,참기름,오뚜기 320㎖ 1병,7250,사상구,7290,사상구,40,0.55%,"7,270"
2019-07-11,커피크림,동서 500g 리필용,2550,사상구,3290,사상구,740,29.02%,"2,920"
2019-07-11,콜라,코카콜라 PET병 1.8ℓ,2490,사상구,2490,사상구,0,0.0%,"2,490"
2019-07-11,화장지,뽀삐플러스30m×30롤(3겹),16900,사상구,19900,사상구,3000,17.75%,"18,400"
2019-10-24,가루비누,"세탁용세제(LG테크),가루형,3.0kg",6375,사상구,9666,사상구,3291,51.62%,"8,021"
2019-10-24,간장,오복왕표 0.9ℓ 1병,11900,사상구,11900,사상구,0,0.0%,"11,900"
2019-10-24,갈치,60cm정도 500g 1마리(냉동),8500,사상구,10680,사상구,2180,25.65%,"9,590"
2019-10-24,고등어,30㎝정도 500g 1마리,5125,사상구,5391,사상구,266,5.19%,"5,258"
2019-10-24,달걀,오경슈퍼란60g정도 10개,2690,사상구,3020,사상구,330,12.27%,"2,855"
2019-10-24,닭고기,육계 1.0㎏,7990,사상구,9900,사상구,1910,23.9%,"8,945"
2019-10-24,대파,1.0㎏,3475,사상구,3490,사상구,15,0.43%,"3,483"
2019-10-24,돼지고기,삼겹살 500g,7450,사상구,8900,사상구,1450,19.46%,"8,175"
2019-10-24,두부,500g 판두부(국산포장두부 420g) 1모,4415,사상구,4531,사상구,116,2.63%,"4,473"
2019-10-24,라면,신라면 120g 1봉지,676,사상구,3380,사상구,2704,400.0%,"2,028"
2019-10-24,맥주,하이트 500㎖ 1병,1400,사상구,1410,사상구,10,0.71%,"1,405"
2019-10-24,무,2.0㎏ 1개,2730,사상구,2766,사상구,36,1.32%,"2,748"
2019-10-24,밀가루,백설표 중력분1등2.5㎏,3080,사상구,3090,사상구,10,0.32%,"3,085"
2019-10-24,밀감,100g 정도10개,2900,사상구,3270,사상구,370,12.76%,"3,085"
2019-10-24,배,600g 정도 신고 10개,26429,사상구,31620,사상구,5191,19.64%,"29,025"
2019-10-24,배추,2.0㎏ 1포기,3458,사상구,4990,사상구,1532,44.3%,"4,224"
2019-10-24,부엌용세제,참그린1.4㎏1봉리필용,3900,사상구,6930,사상구,3030,77.69%,"5,415"
2019-10-24,분말커피,맥심 스틱(커피믹스) 모카골드 100T,14800,사상구,14900,사상구,100,0.68%,"14,850"
2019-10-24,사과,300g정도 부사 10개,11910,사상구,15136,사상구,3226,27.09%,"13,523"
2019-10-24,사이다,칠성 PET병 1.5ℓ,1816,사상구,1824,사상구,8,0.44%,"1,820"
2019-10-24,설탕,백설표 정백당 1㎏,1580,사상구,1680,사상구,100,6.33%,"1,630"
2019-10-24,소주,시원소주 360㎖ 1병,1190,사상구,1380,사상구,190,15.97%,"1,285"
2019-10-24,쇠고기,한우등심 1등급 500g,47450,사상구,48170,사상구,720,1.52%,"47,810"
2019-10-24,식용유,백설표콩기름1.8ℓ,6950,사상구,7188,사상구,238,3.42%,"7,069"
2019-10-24,쌀,정미포장미 20㎏,48800,사상구,51900,사상구,3100,6.35%,"50,350"
2019-10-24,양파,1.0㎏-잎없는것,1196,사상구,1322,사상구,126,10.54%,"1,259"
2019-10-24,오징어,25cm정도 500g 2마리(냉동),9450,사상구,9900,사상구,450,4.76%,"9,675"
2019-10-24,우유,부산우유 200㎖ 종이팩,796,사상구,796,사상구,0,0.0%,796
2019-10-24,참기름,오뚜기 320㎖ 1병,7980,사상구,7980,사상구,0,0.0%,"7,980"
2019-10-24,커피크림,동서 500g 리필용,2550,사상구,3290,사상구,740,29.02%,"2,920"
2019-10-24,콜라,코카콜라 PET병 1.8ℓ,2490,사상구,2490,사상구,0,0.0%,"2,490"
2019-10-24,화장지,뽀삐플러스30m×30롤(3겹),14900,사상구,19900,사상구,5000,33.56%,"17,400"
