날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2023-04-13,가루비누,"세탁용세제(LG테크),가루형,3.0kg",8925,사하구,10425,사하구,1500,16.81%,"9,675"
2023-04-13,간장,오복왕표 0.9ℓ 1병,7990,사하구,8351,사하구,361,4.52%,"8,171"
2023-04-13,갈치,60cm정도 500g 1마리(냉동),9900,사하구,9900,사하구,0,0.0%,"9,900"
2023-04-13,달걀,오경슈퍼란60g정도 10개,2990,사하구,3990,사하구,1000,33.44%,"3,490"
2023-04-13,닭고기,육계 1.0㎏,8250,사하구,8590,사하구,340,4.12%,"8,420"
2023-04-13,대파,1.0㎏,3985,사하구,4316,사하구,331,8.31%,"4,151"
2023-04-13,돼지고기,삼겹살 500g,9950,사하구,9950,사하구,0,0.0%,"9,950"
2023-04-13,두부,500g 판두부(국산포장두부 420g) 1모,5194,사하구,5294,사하구,100,1.93%,"5,244"
2023-04-13,라면,신라면 120g 1봉지,820,사하구,838,사하구,18,2.2%,829
2023-04-13,맥주,하이트 500㎖ 1병,1580,사하구,1690,사하구,110,6.96%,"1,635"
2023-04-13,무,2.0㎏ 1개,990,사하구,1290,사하구,300,30.3%,"1,140"
2023-04-13,밀가루,백설표 중력분1등2.5㎏,4600,사하구,4790,사하구,190,4.13%,"4,695"
2023-04-13,배,600g 정도 신고 10개,21800,사하구,24750,사하구,2950,13.53%,"23,275"
2023-04-13,배추,2.0㎏ 1포기,3290,사하구,3990,사하구,700,21.28%,"3,640"
2023-04-13,부엌용세제,참그린1.4㎏1봉리필용,4990,사하구,6611,사하구,1621,32.48%,"5,801"
2023-04-13,분말커피,맥심 스틱(커피믹스) 모카골드 100T,16480,사하구,19900,사하구,3420,20.75%,"18,190"
2023-04-13,사과,300g정도 부사 10개,14985,사하구,17980,사하구,2995,19.99%,"16,483"
2023-04-13,사이다,칠성 PET병 1.5ℓ,2816,사하구,3158,사하구,342,12.14%,"2,987"
2023-04-13,설탕,백설표 정백당 1㎏,1980,사하구,2290,사하구,310,15.66%,"2,135"
2023-04-13,소주,시원소주 360㎖ 1병,1380,사하구,1490,사하구,110,7.97%,"1,435"
2023-04-13,쇠고기,한우등심 1등급 500g,49500,사하구,56900,사하구,7400,14.95%,"53,200"
2023-04-13,식용유,백설표콩기름1.8ℓ,8480,사하구,8990,사하구,510,6.01%,"8,735"
2023-04-13,쌀,정미포장미 20㎏,44900,사하구,55900,사하구,11000,24.5%,"50,400"
2023-04-13,양파,1.0㎏-잎없는것,3133,사하구,3326,사하구,193,6.16%,"3,230"
2023-04-13,오징어,25cm정도 500g 2마리(냉동),4990,사하구,9680,사하구,4690,93.99%,"7,335"
2023-04-13,우유,부산우유 200㎖ 종이팩,863,사하구,930,사하구,67,7.76%,897
2023-04-13,참기름,오뚜기 320㎖ 1병,8680,사하구,10900,사하구,2220,25.58%,"9,790"
2023-04-13,커피크림,동서 500g 리필용,3000,사하구,3295,사하구,295,9.83%,"3,148"
2023-04-13,콜라,코카콜라 PET병 1.8ℓ,3290,사하구,3730,사하구,440,13.37%,"3,510"
2023-04-13,화장지,뽀삐플러스30m×30롤(3겹),19506,사하구,21900,사하구,2394,12.27%,"20,703"
