날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2017-01-12,가루비누,"세탁용세제(LG테크),가루형,3.0kg",7425,사하구,8175,사하구,750,10.1%,"7,800"
2017-01-12,고등어,30㎝정도 500g 1마리,2750,사하구,5197,사하구,2447,88.98%,"3,974"
2017-01-12,달걀,오경슈퍼란60g정도 10개,3680,사하구,3790,사하구,110,2.99%,"3,735"
2017-01-12,닭고기,육계 1.0㎏,5590,사하구,5909,사하구,319,5.71%,"5,750"
2017-01-12,대파,1.0㎏,4257,사하구,4986,사하구,729,17.12%,"4,622"
2017-01-12,돼지고기,삼겹살 500g,9950,사하구,12250,사하구,2300,23.12%,"11,100"
2017-01-12,두부,500g 판두부(국산포장두부 420g) 1모,4365,사하구,4410,사하구,45,1.03%,"4,388"
2017-01-12,라면,신라면 120g 1봉지,676,사하구,678,사하구,2,0.3%,677
2017-01-12,맥주,하이트 500㎖ 1병,1340,사하구,1380,사하구,40,2.99%,"1,360"
2017-01-12,무,2.0㎏ 1개,1980,사하구,3290,사하구,1310,66.16%,"2,635"
2017-01-12,밀가루,백설표 중력분1등2.5㎏,3430,사하구,3790,사하구,360,10.5%,"3,610"
2017-01-12,밀감,100g 정도10개,3633,사하구,4536,사하구,903,24.86%,"4,085"
2017-01-12,배,600g 정도 신고 10개,14970,사하구,19666,사하구,4696,31.37%,"17,318"
2017-01-12,배추,2.0㎏ 1포기,2980,사하구,4990,사하구,2010,67.45%,"3,985"
2017-01-12,부엌용세제,참그린1.4㎏1봉리필용,3290,사하구,6521,사하구,3231,98.21%,"4,906"
2017-01-12,분말커피,맥심 스틱(커피믹스) 모카골드 100T,11380,사하구,11900,사하구,520,4.57%,"11,640"
2017-01-12,사과,300g정도 부사 10개,8250,사하구,14316,사하구,6066,73.53%,"11,283"
2017-01-12,사이다,칠성 PET병 1.5ℓ,2316,사하구,2325,사하구,9,0.39%,"2,321"
2017-01-12,설탕,백설표 정백당 1㎏,1610,사하구,1690,사하구,80,4.97%,"1,650"
2017-01-12,소주,시원소주 360㎖ 1병,1080,사하구,1130,사하구,50,4.63%,"1,105"
2017-01-12,식용유,백설표콩기름1.8ℓ,6950,사하구,7690,사하구,740,10.65%,"7,320"
2017-01-12,쌀,정미포장미 20㎏,33800,사하구,44900,사하구,11100,32.84%,"39,350"
2017-01-12,양파,1.0㎏-잎없는것,2380,사하구,2590,사하구,210,8.82%,"2,485"
2017-01-12,우유,부산우유 200㎖ 종이팩,730,사하구,730,사하구,0,0.0%,730
2017-01-12,참기름,오뚜기 320㎖ 1병,6990,사하구,7040,사하구,50,0.72%,"7,015"
2017-01-12,커피크림,동서 500g 리필용,2490,사하구,2600,사하구,110,4.42%,"2,545"
2017-01-12,콜라,코카콜라 PET병 1.8ℓ,2380,사하구,3090,사하구,710,29.83%,"2,735"
2017-01-12,화장지,뽀삐플러스30m×30롤(3겹),12040,사하구,16900,사하구,4860,40.37%,"14,470"
2017-04-06,가루비누,"세탁용세제(LG테크),가루형,3.0kg",7425,사하구,7490,사하구,65,0.88%,"7,458"
2017-04-06,달걀,오경슈퍼란60g정도 10개,2980,사하구,3500,사하구,520,17.45%,"3,240"
2017-04-06,닭고기,육계 1.0㎏,5909,사하구,6990,사하구,1081,18.29%,"6,450"
2017-04-06,대파,1.0㎏,4166,사하구,4972,사하구,806,19.35%,"4,569"
2017-04-06,돼지고기,삼겹살 500g,7950,사하구,9300,사하구,1350,16.98%,"8,625"
2017-04-06,두부,500g 판두부(국산포장두부 420g) 1모,4365,사하구,4410,사하구,45,1.03%,"4,388"
