날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2017-01-12,가루비누,"세탁용세제(LG테크),가루형,3.0kg",6900,북구,7425,북구,525,7.61%,"7,163"
2017-01-12,간장,오복왕표 0.9ℓ 1병,4750,북구,6250,북구,1500,31.58%,"5,500"
2017-01-12,고등어,30㎝정도 500g 1마리,2300,북구,4750,북구,2450,106.52%,"3,525"
2017-01-12,달걀,오경슈퍼란60g정도 10개,3680,북구,4200,북구,520,14.13%,"3,940"
2017-01-12,닭고기,육계 1.0㎏,6800,북구,7520,북구,720,10.59%,"7,160"
2017-01-12,대파,1.0㎏,2980,북구,4685,북구,1705,57.21%,"3,833"
2017-01-12,돼지고기,삼겹살 500g,9100,북구,9900,북구,800,8.79%,"9,500"
2017-01-12,두부,500g 판두부(국산포장두부 420g) 1모,3580,북구,4365,북구,785,21.93%,"3,973"
2017-01-12,라면,신라면 120g 1봉지,676,북구,680,북구,4,0.59%,678
2017-01-12,맥주,하이트 500㎖ 1병,1330,북구,1380,북구,50,3.76%,"1,355"
2017-01-12,무,2.0㎏ 1개,2380,북구,2519,북구,139,5.84%,"2,450"
2017-01-12,밀가루,백설표 중력분1등2.5㎏,3500,북구,4220,북구,720,20.57%,"3,860"
2017-01-12,밀감,100g 정도10개,2980,북구,3280,북구,300,10.07%,"3,130"
2017-01-12,배,600g 정도 신고 10개,16000,북구,30000,북구,14000,87.5%,"23,000"
2017-01-12,배추,2.0㎏ 1포기,3143,북구,3980,북구,837,26.63%,"3,562"
2017-01-12,부엌용세제,참그린1.4㎏1봉리필용,3250,북구,3500,북구,250,7.69%,"3,375"
2017-01-12,분말커피,맥심 스틱(커피믹스) 모카골드 100T,13850,북구,13850,북구,0,0.0%,"13,850"
2017-01-12,사과,300g정도 부사 10개,14000,북구,17688,북구,3688,26.34%,"15,844"
2017-01-12,사이다,칠성 PET병 1.5ℓ,2450,북구,2450,북구,0,0.0%,"2,450"
2017-01-12,설탕,백설표 정백당 1㎏,1590,북구,1590,북구,0,0.0%,"1,590"
2017-01-12,소주,시원소주 360㎖ 1병,1130,북구,1140,북구,10,0.88%,"1,135"
2017-01-12,쇠고기,한우등심 1등급 500g,39000,북구,39500,북구,500,1.28%,"39,250"
2017-01-12,식용유,백설표콩기름1.8ℓ,4980,북구,6950,북구,1970,39.56%,"5,965"
2017-01-12,쌀,정미포장미 20㎏,33800,북구,46000,북구,12200,36.09%,"39,900"
2017-01-12,양파,1.0㎏-잎없는것,2230,북구,3280,북구,1050,47.09%,"2,755"
2017-01-12,우유,부산우유 200㎖ 종이팩,730,북구,780,북구,50,6.85%,755
2017-01-12,참기름,오뚜기 320㎖ 1병,6750,북구,6980,북구,230,3.41%,"6,865"
2017-01-12,커피크림,동서 500g 리필용,2390,북구,2450,북구,60,2.51%,"2,420"
2017-01-12,콜라,코카콜라 PET병 1.8ℓ,2380,북구,2750,북구,370,15.55%,"2,565"
2017-01-12,화장지,뽀삐플러스30m×30롤(3겹),13906,북구,19560,북구,5654,40.66%,"16,733"
