날짜,품목,규격,최저가,최저가_지역,최고가,최고가_지역,가격차이,차이비율(%),금주평균가
2015-01-08,가루비누,"세탁용세제(LG테크),가루형,3.0kg",10680,부산진구,10680,부산진구,0,0.0%,"10,680"
2015-01-08,간장,오복왕표 0.9ℓ 1병,6061,부산진구,6061,부산진구,0,0.0%,"6,061"
2015-01-08,고등어,30㎝정도 500g 1마리,7538,부산진구,7538,부산진구,0,0.0%,"7,538"
2015-01-08,달걀,오경슈퍼란60g정도 10개,3150,부산진구,3150,부산진구,0,0.0%,"3,150"
2015-01-08,닭고기,육계 1.0㎏,12900,부산진구,12900,부산진구,0,0.0%,"12,900"
2015-01-08,대파,1.0㎏,2647,부산진구,2647,부산진구,0,0.0%,"2,647"
2015-01-08,돼지고기,삼겹살 500g,10750,부산진구,10750,부산진구,0,0.0%,"10,750"
2015-01-08,두부,500g 판두부(국산포장두부 420g) 1모,4089,부산진구,4089,부산진구,0,0.0%,"4,089"
2015-01-08,라면,신라면 120g 1봉지,634,부산진구,634,부산진구,0,0.0%,634
2015-01-08,맥주,하이트 500㎖ 1병,1240,부산진구,1240,부산진구,0,0.0%,"1,240"
2015-01-08,무,2.0㎏ 1개,1350,부산진구,1350,부산진구,0,0.0%,"1,350"
2015-01-08,밀가루,백설표 중력분1등2.5㎏,3430,부산진구,3430,부산진구,0,0.0%,"3,430"
2015-01-08,밀감,100g 정도10개,2500,부산진구,2500,부산진구,0,0.0%,"2,500"
2015-01-08,배,600g 정도 신고 10개,22222,부산진구,22222,부산진구,0,0.0%,"22,222"
2015-01-08,배추,2.0㎏ 1포기,1480,부산진구,1480,부산진구,0,0.0%,"1,480"
2015-01-08,부엌용세제,참그린1.4㎏1봉리필용,6500,부산진구,6500,부산진구,0,0.0%,"6,500"
2015-01-08,분말커피,맥심 스틱(커피믹스) 모카골드 100T,13850,부산진구,13850,부산진구,0,0.0%,"13,850"
2015-01-08,사과,300g정도 부사 10개,16000,부산진구,16000,부산진구,0,0.0%,"16,000"
2015-01-08,사이다,칠성 PET병 1.5ℓ,2240,부산진구,2240,부산진구,0,0.0%,"2,240"
2015-01-08,설탕,백설표 정백당 1㎏,1630,부산진구,1630,부산진구,0,0.0%,"1,630"
2015-01-08,소주,시원소주 360㎖ 1병,1060,부산진구,1060,부산진구,0,0.0%,"1,060"
2015-01-08,쇠고기,한우등심 1등급 500g,29900,부산진구,29900,부산진구,0,0.0%,"29,900"
2015-01-08,쌀,정미포장미 20㎏,45000,부산진구,45000,부산진구,0,0.0%,"45,000"
2015-01-08,양파,1.0㎏-잎없는것,1250,부산진구,1250,부산진구,0,0.0%,"1,250"
2015-01-08,우유,부산우유 200㎖ 종이팩,730,부산진구,730,부산진구,0,0.0%,730
2015-01-08,참기름,오뚜기 320㎖ 1병,6600,부산진구,6600,부산진구,0,0.0%,"6,600"
2015-01-08,커피크림,동서 500g 리필용,2245,부산진구,2245,부산진구,0,0.0%,"2,245"
2015-01-08,콜라,코카콜라 PET병 1.8ℓ,2590,부산진구,2590,부산진구,0,0.0%,"2,590"
2015-04-02,가루비누,"세탁용세제(LG테크),가루형,3.0kg",10680,부산진구,10680,부산진구,0,0.0%,"10,680"
2015-04-02,간장,오복왕표 0.9ℓ 1병,6061,부산진구,6061,부산진구,0,0.0%,"6,061"
2015-04-02,고등어,30㎝정도 500g 1마리,6315,부산진구,6315,부산진구,0,0.0%,"6,315"
2015-04-02,달걀,오경슈퍼란60g정도 10개,3150,부산진구,3150,부산진구,0,0.0%,"3,150"
2015-04-02,닭고기,육계 1.0㎏,11600,부산진구,11600,부산진구,0,0.0%,"11,600"
2015-04-02,대파,1.0㎏,3382,부산진구,3382,부산진구,0,0.0%,"3,382"
2015-04-02,돼지고기,삼겹살 500g,12500,부산진구,12500,부산진구,0,0.0%,"12,500"
2015-04-02,두부,500g 판두부(국산포장두부 420g) 1모,3978,부산진구,3978,부산진구,0,0.0%,"3,978"
2015-04-02,라면,신라면 120g 1봉지,572,부산진구,572,부산진구,0,0.0%,572
2015-04-02,맥주,하이트 500㎖ 1병,1240,부산진구,1240,부산진구,0,0.0%,"1,240"
2015-04-02,무,2.0㎏ 1개,1400,부산진구,1400,부산진구,0,0.0%,"1,400"
2015-04-02,밀가루,백설표 중력분1등2.5㎏,3430,부산진구,3430,부산진구,0,0.0%,"3,430"
2015-04-02,밀감,100g 정도10개,6250,부산진구,6250,부산진구,0,0.0%,"6,250"
2015-04-02,배,600g 정도 신고 10개,35454,부산진구,35454,부산진구,0,0.0%,"35,454"
2015-04-02,배추,2.0㎏ 1포기,1800,부산진구,1800,부산진구,0,0.0%,"1,800"
2015-04-02,부엌용세제,참그린1.4㎏1봉리필용,6500,부산진구,6500,부산진구,0,0.0%,"6,500"
2015-04-02,분말커피,맥심 스틱(커피믹스) 모카골드 100T,13850,부산진구,13850,부산진구,0,0.0%,"13,850"
2015-04-02,사과,300g정도 부사 10개,14000,부산진구,14000,부산진구,0,0.0%,"14,000"
2015-04-02,사이다,칠성 PET병 1.5ℓ,2450,부산진구,2450,부산진구,0,0.0%,"2,450"
2015-04-02,설탕,백설표 정백당 1㎏,1600,부산진구,1600,부산진구,0,0.0%,"1,600"
2015-04-02,소주,시원소주 360㎖ 1병,1060,부산진구,1060,부산진구,0,0.0%,"1,060"
2015-04-02,쇠고기,한우등심 1등급 500g,29500,부산진구,29500,부산진구,0,0.0%,"29,500"
2015-04-02,식용유,백설표콩기름1.8ℓ,6950,부산진구,6950,부산진구,0,0.0%,"6,950"
2015-04-02,쌀,정미포장미 20㎏,45000,부산진구,45000,부산진구,0,0.0%,"45,000"
2015-04-02,양파,1.0㎏-잎없는것,1187,부산진구,1187,부산진구,0,0.0%,"1,187"
2015-04-02,우유,부산우유 200㎖ 종이팩,730,부산진구,730,부산진구,0,0.0%,730
2015-04-02,참기름,오뚜기 320㎖ 1병,6600,부산진구,6600,부산진구,0,0.0%,"6,600"
2015-04-02,커피크림,동서 500g 리필용,2245,부산진구,2245,부산진구,0,0.0%,"2,245"
2015-04-02,콜라,코카콜라 PET병 1.8ℓ,2790,부산진구,2790,부산진구,0,0.0%,"2,790"
2015-04-02,화장지,뽀삐플러스30m×30롤(3겹),11500,부산진구,11500,부산진구,0,0.0%,"11,500"
2015-07-02,가루비누,"세탁용세제(LG테크),가루형,3.0kg",10680,부산진구,10680,부산진구,0,0.0%,"10,680"
2015-07-02,간장,오복왕표 0.9ℓ 1병,5744,부산진구,5744,부산진구,0,0.0%,"5,744"
2015-07-02,고등어,30㎝정도 500g 1마리,5571,부산진구,5571,부산진구,0,0.0%,"5,571"
2015-07-02,달걀,오경슈퍼란60g정도 10개,3150,부산진구,3150,부산진구,0,0.0%,"3,150"
2015-07-02,닭고기,육계 1.0㎏,13990,부산진구,13990,부산진구,0,0.0%,"13,990"
2015-07-02,대파,1.0㎏,4516,부산진구,4516,부산진구,0,0.0%,"4,516"
2015-07-02,돼지고기,삼겹살 500g,14400,부산진구,14400,부산진구,0,0.0%,"14,400"
2015-07-02,두부,500g 판두부(국산포장두부 420g) 1모,4200,부산진구,4200,부산진구,0,0.0%,"4,200"
2015-07-02,라면,신라면 120g 1봉지,634,부산진구,634,부산진구,0,0.0%,634
2015-07-02,맥주,하이트 500㎖ 1병,1280,부산진구,1280,부산진구,0,0.0%,"1,280"
2015-07-02,무,2.0㎏ 1개,2661,부산진구,2661,부산진구,0,0.0%,"2,661"
2015-07-02,밀가루,백설표 중력분1등2.5㎏,3430,부산진구,3430,부산진구,0,0.0%,"3,430"
2015-07-02,밀감,100g 정도10개,9750,부산진구,9750,부산진구,0,0.0%,"9,750"
2015-07-02,배,600g 정도 신고 10개,14031,부산진구,14031,부산진구,0,0.0%,"14,031"
2015-07-02,배추,2.0㎏ 1포기,2700,부산진구,2700,부산진구,0,0.0%,"2,700"
2015-07-02,부엌용세제,참그린1.4㎏1봉리필용,6500,부산진구,6500,부산진구,0,0.0%,"6,500"
2015-07-02,분말커피,맥심 스틱(커피믹스) 모카골드 100T,15900,부산진구,15900,부산진구,0,0.0%,"15,900"
2015-07-02,사과,300g정도 부사 10개,24826,부산진구,24826,부산진구,0,0.0%,"24,826"
2015-07-02,사이다,칠성 PET병 1.5ℓ,2450,부산진구,2450,부산진구,0,0.0%,"2,450"
2015-07-02,설탕,백설표 정백당 1㎏,1630,부산진구,1630,부산진구,0,0.0%,"1,630"
2015-07-02,소주,시원소주 360㎖ 1병,1100,부산진구,1100,부산진구,0,0.0%,"1,100"
2015-07-02,쇠고기,한우등심 1등급 500g,34500,부산진구,34500,부산진구,0,0.0%,"34,500"
